Artist,Spotify_Artist,Track,Track_ID
Marshmello & Demi Lovato,Marshmello,OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv
YoungBoy Never Broke Again,YoungBoy Never Broke Again,Drug Addiction,1jWHtG4UXwH7JkEGY559Pa
Andrew Jannakos,Andrew Jannakos,Gone Too Soon,07mnxqYqssab1EEBynCuQ4
YoungBoy Never Broke Again,YoungBoy Never Broke Again,Dead Trollz,6sk8haR99TFmwp9S5U7fac
YoungBoy Never Broke Again,YoungBoy Never Broke Again,Cross Roads,16oNc3gAxjqO7ifVoEYqCR
YoungBoy Never Broke Again,YoungBoy Never Broke Again,The Last Backyard...,17BBRv0iYOVlcbMjJUSfBO
YoungBoy Never Broke Again,YoungBoy Never Broke Again,Right Foot Creep,6FiySur7YZL0Kff2YVGsEB
VEDO,VEDO,You Got It,4lsHZ92XCFOQfzJFBTluk8
YoungBoy Never Broke Again,YoungBoy Never Broke Again,Dirty Stick,0nEWVyeYLtIi3JUHpASGiU
Justin Bieber Featuring Chance The Rapper,Justin Bieber,Holy,4jY9bGfN2EdXVMzFCs5hH7
Sam Smith,Sam Smith,Diamonds,5hvwx5i67IwnCkjl9VHkNv
Keith Urban Duet With P!nk,Keith Urban Duet With P!nk,One Too Many,5NUXE8W12lWcUXgJRCjeEw
Luke Combs Featuring Amanda Shires,Luke Combs,Without You,3zxAw8PaqpeGZ3Pakkxv3J
Lil Tecca & Lil Uzi Vert,Lil Tecca,Dolly,77Xwqkw7VrV8E5FCq9JhO8
Lil Tecca & Polo G Featuring Lil Durk,Lil Tecca,When You Down,5kTn07V96U8LyoQgz6DZzX
Anitta Featuring Cardi B & Myke Towers,Anitta,Me Gusta,287YaMKnXGlMUqt0A3LOPa
YFN Lucci,YFN Lucci,Wet. (She Got That...),4GurWpxvH3NoWz9f9wirPq
Sada Baby Featuring Nicki Minaj,Sada Baby,Whole Lotta Choppas,6hLZzCS4E7AWo3PRBWy6az
DaBaby Featuring Young Thug,DaBaby,Blind,2T5NBwKRySiCR78vVk08vr
Travis Scott Featuring Young Thug & M.I.A.,Travis Scott,Franchise,4jVBIpuOiMj1crqd8LoCrJ
Machine Gun Kelly & Halsey,Machine Gun Kelly,Forget Me Too,1VSuFS7PahCN3SWbOcQ98m
Polo G,Polo G,Epidemic,1SjBcdzWbs79UTCrH4qXJf
Machine Gun Kelly,Machine Gun Kelly,Bloody Valentine,6mADjHs6FXdroPzEGW6KVJ
Ne-Yo & Jeremih,Ne-Yo,U 2 Luv,3862MQcbNmghGJDfk8cOJi
Zayn,Zayn,Better,1dLXLETYiZohIZWnse4ypG
Machine Gun Kelly,Machine Gun Kelly,Drunk Face,3k0YJnqMKRZb8swo86vCkq
Chris Lane,Chris Lane,"Big, Big Plans",7yNJCsUH3tXlpQiHSsAc5l
Karol G,Karol G,"Ay, Dios Mio!",1rd6KAjL8LZvV6CpTElZL8
Niko Moon,Niko Moon,Good Time,5Kpg1A7BOHpBbaT3H3xqd3
Ritt Momney,Ritt Momney,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9
Tory Lanez,Tory Lanez,Money Over Fallouts,6wxQ60q4I3qWNjwBgftVN0
21 Savage & Metro Boomin,21 Savage,Runnin,5SWnsxjhdcEDc7LJjq9UHk
21 Savage & Metro Boomin Featuring Drake,21 Savage,Mr. Right Now,4Q34FP1AT7GEl9oLgNtiWj
Shawn Mendes,Shawn Mendes,Wonder,5KCbr5ndeby4y4ggthdiAb
21 Savage & Metro Boomin,21 Savage,Glock In My Lap,6pcywuOeGGWeOQzdUyti6k
Fleetwood Mac,Fleetwood Mac,Dreams,0ofHAoxe9vBkTCp2UQIavz
21 Savage & Metro Boomin Featuring Young Thug,21 Savage,Rich N*gga Sh*t,1Wt5tponmRQp7JgasjIvSf
Megan Thee Stallion Featuring Young Thug,Megan Thee Stallion,Don't Stop,3yv7994DWTEk3ihwy75YBQ
21 Savage & Metro Boomin,21 Savage,Slidin,7fxSLnklnayJNBIKntXedZ
21 Savage & Metro Boomin,21 Savage,Many Men,3CDVMejYHnB1SkEEx0T1N4
Why Don't We,Why Don't We,Fallin',5GhJIMWAw0uMLgkdbt6uMz
Bryson Tiller Featuring Drake,Bryson Tiller,Outta Time,4SCnCPOUOUXUmCX2uHb3r7
21 Savage & Metro Boomin,21 Savage,My Dawg,42Tohunwlh34o0mgxYx5iq
21 Savage & Metro Boomin,21 Savage,Brand New Draco,4V9ynsDPwHtdItksqjuRu0
BLACKPINK,BLACKPINK,Lovesick Girls,4Ws314Ylb27BVsvlZOy30C
21 Savage & Metro Boomin Featuring Young Nudy,21 Savage,Snitches & Rats,3WaDoMDQRqDdgtCDLxanpN
21 Savage & Metro Boomin,21 Savage,No Opp Left Behind,50I7FNN2rl2rWiNwGxS146
Dua Lipa Featuring DaBaby,Dua Lipa,Levitating,463CkQjx2Zk1yXoBuierM9
21 Savage & Metro Boomin,21 Savage,Steppin On N*ggas,6higdpilQBtxJDp1vUuPaw
21 Savage & Metro Boomin,21 Savage,RIP Luv,1wGnp7ejkCuXRsehXx0PNP
Bryson Tiller,Bryson Tiller,Always Forever,1LV5cAo02H8h5YlZNcjULM
Bryson Tiller,Bryson Tiller,Years Go By,4SVTus5gJc5cfkFZ8ELK1p
21 Savage & Metro Boomin,21 Savage,Said N Done,11XegnWeJHBDtj9IsNwngu
Bebe Rexha Featuring Doja Cat,Bebe Rexha,"Baby, I'm Jealous",2fTdRdN73RgIgcUZN33dvt
Kelsea Ballerini,Kelsea Ballerini,Hole In The Bottle,2yySWxfeRN2QRZnFMnYMQl
Clairo,Clairo,Sofia,7B3z0ySL9Rr0XvZEAjWZzM
Justin Bieber & benny blanco,Justin Bieber,Lonely,7MqGk11plykqJPGwugi8ns
Yung Bleu Featuring Drake,Yung Bleu,You're Mines Still,7E2C5rBLpCKwQlhJPVFBRS
G-Eazy Featuring blackbear,G-Eazy,Hate The Way,3QGppKBPd9gHOgHJzRbVIw
Larray,Larray,Canceled,3VxOgQ9o1aKonFx4d5lPR3
Kenny Chesney,Kenny Chesney,Happy Does,2v08cjj3Th8RpfJgluECcj
BRS Kash,BRS Kash,Throat Baby (Go Baby),15C4TnrrVdym7UykxQIOTZ
T.I. Featuring Lil Baby,T.I.,Pardon,5W3z7a1dBlERTBAye0murh
Lady A,Lady A,Champagne Night,48F2xnWq3LuzYWML327Z2r
Ariana Grande,Ariana Grande,Positions,35mvY5S1H3J2QZyna3TFe0
Luke Combs,Luke Combs,Forever After All,6IBcOGPsniK3Pso1wHIhew
Jack Harlow,Jack Harlow,Tyler Herro,4DuUwzP4ALMqpquHU0ltAB
Ty Dolla $ign Featuring Post Malone,Ty Dolla $ign,Spicy,5IUtvfNvOyVYZUa6AJFrnP
Luke Combs,Luke Combs,The Other Guy,0jcZ1uIHmvh6Is9T6hXOUk
H.E.R.,H.E.R.,Damage,0KS2h61pHQ4WmOwruD7uxD
Saweetie Featuring Jhene Aiko,Saweetie,Back To The Streets,1qkjOM8bJESLxmaTFiV6Zx
The Kid LAROI,The Kid LAROI,So Done,5psEZhQu6lukjhavJo4AbC
Luke Combs,Luke Combs,Cold As You,7IWV29mryrqtO0JVgnPtfv
DaBaby,DaBaby,Practice,4Z5FyQlevoHoa5FsIVKZju
Farruko,Farruko,La Toxica,15OjBeqNX3bShsGYQbteRv
Joel Corry X MNEK,Joel Corry X MNEK,Head & Heart,6cx06DFPPHchuUAcTxznu9
Little Big Town,Little Big Town,"Wine, Beer, Whiskey",5avVDmK9FVJpd3MDO8I3Zl
Ariana Grande Feat. Doja Cat & Megan Thee Stallion,Ariana Grande Feat. Doja Cat,34+35,3jjBPF4NDMCU51psU8JPpR
Bad Bunny & Jhay Cortez,Bad Bunny,Dakiti,47EiUVwUp4C9fGccaPuUCS
Ariana Grande Featuring Doja Cat,Ariana Grande,Motive,5GkQIP5mWPi4KZLLXeuFTT
Ariana Grande Featuring The Weeknd,Ariana Grande,Off The Table,7E1jVNoWuemqUryI4FxsVD
Ariana Grande,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33
Ariana Grande,Ariana Grande,Just Like Magic,7Dx9Z6Aon1qPS2N0rHSWTe
Ariana Grande,Ariana Grande,Shut Up,3ko9jEHNt4O5fjKN65ULJp
Ariana Grande,Ariana Grande,Nasty,0sci7ppTZFm4mjcH3nu8yO
Ariana Grande Featuring Ty Dolla $ign,Ariana Grande,Safety Net,14gkWVFMwdxBMyqBw1wmIg
Ariana Grande,Ariana Grande,Six Thirty,2IKJtXeR5UsaUjZB46fTOK
Ariana Grande,Ariana Grande,My Hair,6u7gmPOz7pzzaeR9xSBpsR
Ariana Grande,Ariana Grande,Obvious,0q85C1JiECyYIQthz1posA
Ariana Grande,Ariana Grande,West Side,1whfVLMKWqAX3uk97VXsNN
Ariana Grande,Ariana Grande,Love Language,6NYtLvyThMT0oALFdJFdzq
Trippie Redd,Trippie Redd,Weeeeee,2PI3qpTqYowwMzOSQRuj73
"Lil Durk, 6LACK & Young Thug","Lil Durk, 6LACK",Stay Down,6w4PV16oMh5I6ZOCvig0hK
DJ Chose Featuring BeatKing,DJ Chose,Thick,52ySvuxscDGsXUVsci1Kpa
Jason Derulo,Jason Derulo,Take You Dancing,59qrUpoplZxbIZxk6X0Bm3
"Mike WiLL Made-It, Nicki Minaj & YoungBoy Never Broke Again","Mike WiLL Made-It, Nicki Minaj",What That Speed Bout!?,5iZ5wjTTxSIv8Cfrhj6Jla
King Von,King Von,Took Her To The O,7fEoXCZTZFosUFvFQg1BmW
NAV Featuring Lil Baby,NAV,Don't Need Friends,not found
King Von Featuring Polo G,King Von,The Code,5NOUjBikzECEJyZMTxtErD
The Kid LAROI Featuring YoungBoy Never Brok Again & Internet Money,The Kid LAROI,Tragic,13EW51DKru044OJDJ9Bm8o
King Von Featuring Lil Durk,King Von,All These N**gas,not found
King Von Featuring Lil Durk,King Von,Crazy Story 2.0,not found
The Kid LAROI,The Kid LAROI,Always Do,3QCU8BT0zDS9LPVfEhRFEE
NAV With Gunna,NAV With Gunna,Young Wheezy,0bMyxvtbPa7HFemLjzw0xX
Darius Rucker,Darius Rucker,Beers And Sunshine,36ISlLb12gKuCCVTYXC0gb
Billie Eilish,Billie Eilish,Therefore I Am,54bFM56PmE4YLRnqpW6Tha
CJ,CJ,Whoopty,5vGLcdRuSbUhD8ScwsGSdA
The Kid LAROI Featuring Machine Gun Kelly,The Kid LAROI,"F*ck You, Goodbye",0DYNL4xbYWgNzppUamtyR4
Future & Lil Uzi Vert,Future,Drankin N Smokin,0k7wmahjkn389wAZdz19Cv
Lil Nas X,Lil Nas X,Holiday,6zFMeegAMYQo0mt8rXtrli
Future & Lil Uzi Vert,Future,Stripes Like Burberry,6lt8iodSkYWEV0ifKCSlfg
Future & Lil Uzi Vert,Future,That's It,5n6gBhdEjCuj3obgCoTEFD
Future & Lil Uzi Vert,Future,Real Baby Pluto,1rP5gAqMlm8d6UnfseuzSm
Phoebe & Maggie,Phoebe,Iris,not found
Future & Lil Uzi Vert,Future,Marni On Me,6NaVCCFGylOLZAgk5eTTid
Future & Lil Uzi Vert,Future,Million Dollar Play,7liO3TEHfUqLnIlN54CW1D
Future & Lil Uzi Vert,Future,Sleeping On The Floor,0DUHmrwC8ZviGGC2o2JBy1
Thomas Rhett,Thomas Rhett,What's Your Country Song,4oR2cCQGs0Yt0Mgr2diV6V
Future & Lil Uzi Vert,Future,Plastic,6GK5du9ndZ7ZwMBrTRTGMH
Future,Future,Rockstar Chainz,0NXeZp31dd0cJ9t8FdKsTg
Future & Lil Uzi Vert,Future,Bought A Bad Bitch,5syD6f38Jhckk5g9DgoCta
BTS,BTS,Life Goes On,249gnXrbfmV8NG6jTEMSwD
Shawn Mendes & Justin Bieber,Shawn Mendes,Monster,2Z8yfpFX0ZMavHkcIeHiO1
Megan Thee Stallion,Megan Thee Stallion,Body,0A1hoCfMLkiAgvhWkkucJa
BTS,BTS,Blue & Grey,0n2moJpAEWHwaPYYjkzMDl
BTS,BTS,Stay,2pB41rjw8a2y7pC06vdBkp
Morgan Wallen,Morgan Wallen,Somebody's Problem,0SErdEdRcVX1uJCf1eTGYH
Morgan Wallen,Morgan Wallen,Still Goin Down,096YtKWNRXdmYKFLelSBto
Miley Cyrus Featuring Dua Lipa,Miley Cyrus,Prisoner,5JqZ3oqF00jkT81foAFvqg
BTS,BTS,Fly To My Room,3QH8rQGNFX8VLbCgZ7uPTS
BTS,BTS,Telepathy,2FVpOsjT1iquZ3SpCjZ9Ne
Megan Thee Stallion Featuring DaBaby,Megan Thee Stallion,Cry Baby,4aarlAfLKVCTxUDNgbwhjH
BTS,BTS,Dis-ease,54DmTIv86D3sYdiawjULQ0
Megan Thee Stallion,Megan Thee Stallion,Shots Fired,3yhhv0VCmKkAWD9ysDLpTE
Morgan Wallen,Morgan Wallen,Livin' The Dream,2L4YgbxxwmwafMqLIjSx8q
Meek Mill Featuring Lil Durk,Meek Mill,Pain Away,1SBgI8NDCkKLFFQgwzmsVX
Megan Thee Stallion Featuring City Girls & Hot Girl Meg,Megan Thee Stallion,Do It On The Tip,2993VQSr7a2Dj5hI5xcWG0
Megan Thee Stallion,Megan Thee Stallion,Circles,08TILUAN56HJoS1d9mNRty
Karol G,Karol G,Bichota,7vrJn5hDSXRmdXoR30KgF1
Morgan Wallen,Morgan Wallen,Cover Me Up,0mKnuxVkPi5h0kuvZl44VM
Michael Buble,Michael Buble,It's Beginning To Look A Lot Like Christmas,5a1iz510sv2W9Dt1MvFd5R
Bad Bunny & Rosalia,Bad Bunny,La Noche de Anoche,2XIc1pqjXV3Cr2BQUGNBck
Bad Bunny,Bad Bunny,Te Mudaste,5RubKOuDoPn5Kj5TLVxSxY
Bad Bunny,Bad Bunny,Yo Visto Asi,5fROvzNghPid8mbKNDYvpJ
Trey Lewis,Trey Lewis,Dicked Down In Dallas,1yhft6ZqYadd4GOrKrmK3a
Bad Bunny,Bad Bunny,Haciendo Que Me Amas,26QApq0cuO9brJigr0C0W4
Bad Bunny,Bad Bunny,Te Deseo Lo Mejor,23XjN1s3DZC8Q9ZwuorYY4
Kelly Clarkson & Brett Eldredge,Kelly Clarkson,Under The Mistletoe,2K4XbdyLxi9jhqVQeyUKRK
Bad Bunny,Bad Bunny,Booker T,26w9NTiE9NGjW1ZvIOd1So
Bad Bunny,Bad Bunny,El Mundo Es Mio,36DHxTW2xdr9GG15T9oK9L
Bad Bunny,Bad Bunny,Hoy Cobre,0tjZv2hChdHZCW1zFXpy1J
Justin Bieber,Justin Bieber,Rockin' Around The Christmas Tree,not found
Bad Bunny,Bad Bunny,Maldita Pobreza,0Lsis3LB0XAK6XlTHXaJk2
Bad Bunny,Bad Bunny,La Droga,67ACYA3UI6QMNtHX6b34wX
Carrie Underwood,Carrie Underwood,Favorite Time Of Year,not found
Lil Baby,Lil Baby,On Me,4Iedi94TIaB2GGb1nMB68v
Ariana Grande,Ariana Grande,Santa Tell Me,0lizgQ7Qw35od7CYaoMBZb
Lil Baby,Lil Baby,Errbody,6eVxH9Kyanzrw636zJRPcw
The Kid LAROI,The Kid LAROI,Without You,27OeeYzk6klgBh83TSvGMA
Juice WRLD x benny blanco,Juice WRLD x benny blanco,Real Shit,3uVPLtkmDu8pDkYEAVqbgS
Mariah Carey Featuring Ariana Grande & Jennifer Hudson,Mariah Carey,Oh Santa!,1Ri9P0ZPrqr6h0REDRdJBd
Dan + Shay,Dan + Shay,Take Me Home For Christmas,72HP2M4jjw4t0AIGdEVGEF
Carrie Underwood & John Legend,Carrie Underwood,Hallelujah,2olKV1Kl0yp2WdK78jcFsR
Carrie Underwood,Carrie Underwood,Silent Night,3z63V6OraICzWEyTCcbezn
Taylor Swift,Taylor Swift,Willow,77p4fRpoeiZMtUy3P9kN21
Taylor Swift,Taylor Swift,Champagne Problems,0sY6ZUTh4yoctD8VIXz339
Taylor Swift Featuring HAIM,Taylor Swift,"No Body, No Crime",3RaT22zZsxVYxxKR7TAaYF
Taylor Swift,Taylor Swift,'Tis The Damn Season,7dW84mWkdWE5a6lFWxJCBG
Taylor Swift,Taylor Swift,Gold Rush,5BK0uqwY9DNfZ630STAEaq
Kid Cudi,Kid Cudi,Tequila Shots,30KctD1WsHKTIYczXjip5a
Taylor Swift,Taylor Swift,Tolerate It,0PurA4JVJ8YQgSVopY8fn6
Nat King Cole,Nat King Cole,Deck The Halls,2I5xeRHcOIA20a6B9RJSS0
Kid Cudi,Kid Cudi,She Knows This,1xzUQMiCoY5pdego0pHMeV
Taylor Swift,Taylor Swift,Happiness,73YUReisjb3A9ActdLLjJQ
"Kid Cudi, Skepta & Pop Smoke","Kid Cudi, Skepta",Show Out,5CFJRZRq6sdKKtRwNPWbYv
Taylor Swift Featuring Bon Iver,Taylor Swift,Evermore,3O5osWf1rSoKMwe6E9ZaXP
Taylor Swift,Taylor Swift,Ivy,19CSr8rwW05VJL2F91KFNK
Taylor Swift Featuring The National,Taylor Swift,Coney Island,3k7ne7VmH43ZPWxPdvPUgR
Kid Cudi,Kid Cudi,Another Day,6myUpr3GDR80Dg3zqNTmmG
Taylor Swift,Taylor Swift,Dorothea,670fUmXf4KQekzbEgaXyPA
Taylor Swift,Taylor Swift,Long Story Short,2o2sgVJIgFXk8GQjWTgI6U
Taylor Swift,Taylor Swift,Cowboy Like Me,1XjHRolIXL2M1EEOUsGGR4
Jack Harlow Featuring Big Sean,Jack Harlow,Way Out,6rLi6PyWXu1rPlShuIZpj6
Taylor Swift,Taylor Swift,Marjorie,12ntTeqEeTg7GAVpe8Mhpl
Kid Cudi,Kid Cudi,Mr. Solo Dolo III,not found
Kid Cudi,Kid Cudi,Dive,7Hc3YL8oDiAzbiAW32KXrw
Taylor Swift,Taylor Swift,Closure,35rdVq36LMHQX0Suw9a6tK
Kid Cudi,Kid Cudi,Heaven On Earth,2koUj1Fn5TKFEkChSmBPIb
The Kid LAROI & Juice WRLD,The Kid LAROI,Reminds Me Of You,7CvDxoMzBxGxJ3eLatDgeF
Kid Cudi,Kid Cudi,Sad People,4nuAslShoN77tq12fzwjUq
Kid Cudi,Kid Cudi,Damaged,2n7Ao4nyESBa5ti8gcAbBt
Kid Cudi,Kid Cudi,Beautiful Trip,4IIuCotvqijraSdnVLaFnM
Bing Crosby & The Andrews Sisters,Bing Crosby,Mele Kalikimaka (Merry Christmas),04vLj9QUXoKdRlsp3gkURo
Donny Hathaway,Donny Hathaway,This Christmas,38xhBO2AKrJnjdjVnhJES6
Eagles,Eagles,Please Come Home For Christmas,3QIoEi8Enr9uHffwInGIsC
Jackson 5,Jackson 5,Santa Claus Is Comin' To Town,2QpN1ZVw8eJO5f7WcvUA1k
The Beach Boys,The Beach Boys,Little Saint Nick,5xlS0QkVrSH7ssEbBgBzbM
Michael Buble,Michael Buble,Have Yourself A Merry Little Christmas,37UhuyGwWHgS1dhTePiJBy
Bing Crosby,Bing Crosby,I'll Be Home For Christmas,4lftz0V8DZhWSVtL4GrzMH
Ed Sheeran,Ed Sheeran,Afterglow,4vGaSEMZjKgHRvvFNVNLka
Eminem,Eminem,Gnat,6cS9PmLky2NhLOhpIsUlow
Gabby Barrett,Gabby Barrett,The First Noel,25W3eewfp10geV3fzWIGq3
Popp Hunna,Popp Hunna,Adderall (Corvette Corvette),2Y3USTCETS4xbjJOzT1Icm
Lil Durk,Lil Durk,Backdoor,1MUsTqcuOaBeMnEL73K4fS
DDG,DDG,Moonwalking In Calabasas,7o4gBbTM6UBLkOYPw9xMCz
SZA,SZA,Good Days,3YJJjQPAbDT7mGpX3WtQ9A
Lil Durk & King Von,Lil Durk,Still Trappin',43BlKpJcSrC9AsJ3F1DKg9
Lil Durk,Lil Durk,Redman,6ryWmFIfWRxIuqmUPtKIDh
Playboi Carti,Playboi Carti,Slay3r,1eMNW1HQjF1dbb4GtnmpaX
Playboi Carti Featuring Kanye West,Playboi Carti,Go2DaMoon,0F13K9dwYH2zpTWiR8d628
Lil Durk,Lil Durk,Refugee,0h5j92ZxFHprrZjRVwI5Uu
All Time Low Featuring Demi Lovato & blackbear,All Time Low,Monsters,0tyR7Bu9P086aWBFZ4QJoo
Playboi Carti,Playboi Carti,Vamp Anthem,4CzhtKifG867Lu5DNQVBSA
Luke Bryan,Luke Bryan,Down To One,6QpZSfLid1YZ6c01BvB5jH
Playboi Carti,Playboi Carti,New N3on,7ejepEh5DJ79YI6owGRfkk
Lil Durk,Lil Durk,Death Ain't Easy,6Op06b1puMDN89u3o224CQ
Parmalee x Blanco Brown,Parmalee x Blanco Brown,Just The Way,5PAvFGse5jjDH9ke8Mae7D
Playboi Carti Featuring Kid Cudi,Playboi Carti,M3tamorphosis,7zLMYtNJcabv4h4wBnjNQI
Gabby Barrett,Gabby Barrett,The Good Ones,3hLuHKzG1cmlRpq53ZVWd8
Justin Bieber,Justin Bieber,Anyone,5zGvGn7Z6k3phX5PqGj4jd
Florida Georgia Line,Florida Georgia Line,Long Live,0YfRAYTNTNszGg8VARrSIH
Black Eyed Peas X Shakira,Black Eyed Peas X Shakira,Girl Like Me,1zLBsSVxETQOfINOLYvT5m
Dustin Lynch,Dustin Lynch,Momma's House,51FVpJr3WL7vvdfCa7j2jr
Pooh Shiesty Featuring Lil Durk,Pooh Shiesty,Back In Blood,7JuHVG3qQKQKxC4doneXVW
Eric Church,Eric Church,Hell Of A View,1kBx9VGumfuvlfqdlAGorE
Jordan Davis,Jordan Davis,Almost Maybes,14JFKtBSqefxfMiKhq6JT8
Brett Young,Brett Young,Lady,3ySLzrN7950dpf1ncttONO
Glass Animals,Glass Animals,Heat Waves,3USxtqRwSYz57Ewm6wWRMp
Olivia Rodrigo,Olivia Rodrigo,Drivers License,5wANPM4fQCJwkGd4rN57mH
Morgan Wallen,Morgan Wallen,Wasted On You,3cBsEDNhFI9E82vPj3kvi3
Morgan Wallen,Morgan Wallen,Sand In My Boots,0uRrG2jRR5tuifsYIJHEao
Saweetie Featuring Doja Cat,Saweetie,Best Friend,2etHQJxIbV0soyPhelVs9Y
Morgan Wallen,Morgan Wallen,Warning,64SCQtbRtmO28ks1QhS3w5
Morgan Wallen,Morgan Wallen,865,0sKEilrw1GrBlG6qsTCrP4
Morgan Wallen,Morgan Wallen,Dangerous,1MX19fnaW1OUQoglWTYaOo
Morgan Wallen,Morgan Wallen,Neon Eyes,3kOi5KZTcCOdqFlUjF9CDZ
Morgan Wallen,Morgan Wallen,More Surprised Than Me,5NhcE6cuJjVYyVEKp97zOt
Morgan Wallen,Morgan Wallen,Whiskey'd My Way,6HsXpHn2s6S9arU3Wy7ndc
Morgan Wallen,Morgan Wallen,Your Bartender,01FvQEvHETjWqcDpQDJdTb
Morgan Wallen Featuring Ben Burgess,Morgan Wallen,Outlaw,2NK6dtSujGIyilnEgbw8MX
Morgan Wallen Featuring Chris Stapleton,Morgan Wallen,Only Thing That's Gone,0CfPMZ1DSdzglsMRpLDM2H
Doja Cat,Doja Cat,Streets,60ynsPSSKe6O3sfwRnIBRf
Morgan Wallen,Morgan Wallen,This Bar,075qcpR3BnxD5CWUIx1HTr
Morgan Wallen,Morgan Wallen,Wonderin' Bout The Wind,2p6hbwOB2u5hI4Uc8FDNL3
Jazmine Sullivan,Jazmine Sullivan,Pick Up Your Feelings,2JLVZYEMmqPWbUoAJAMKfm
Jazmine Sullivan Featuring H.E.R.,Jazmine Sullivan,Girl Like Me,2sXydP9vPEYUH4uAWotuGu
Erica Banks,Erica Banks,Buss It,25j0Sape7qZbq6ZPLFefTT
Juice WRLD & Young Thug,Juice WRLD,Bad Boy,43CIWpJaJHRcI4mUSjqgc2
DaBaby,DaBaby,Masterpiece,26UxwWl9xCb83OynXELJcL
Tim McGraw & Tyler Hubbard,Tim McGraw,Undivided,2DINVEELpI3ibUW2EzeDs7
SpotemGottem Featuring Pooh Shiesty Or DaBaby,SpotemGottem,Beat Box,6toQdWWc4noiOk3Eo5mVDS
Travis Scott & HVME,Travis Scott,Goosebumps,5uEYRdEIh9Bo4fpjDd4Na9
Selena Gomez,Selena Gomez,De Una Vez,1v3lhrZEsOcazqR2QIyyRu
Ant Clemons Featuring Justin Timberlake,Ant Clemons,Better Days,0FJdg6Fh9Js4XmbnML18ZZ
Tenille Arts,Tenille Arts,Somebody Like That,3hboOw4dS0aXGuP0fyyvbC
Sabrina Carpenter,Sabrina Carpenter,Skin,03B2SfXuvDh1m9F4tqrX07
Billie Eilish & ROSALIA,Billie Eilish,Lo Vas A Olvidar,0psS4i5YooJrXfDnGvWRLi
YBN Nahmir Featuring 21 Savage,YBN Nahmir,Opp Stoppa,59fFsGRwFiuhxKDPc1k6xW
Anuel AA & Ozuna,Anuel AA,Antes,73O30uMI7n6DuzBmbtO7kC
Lil Durk Featuring Lil Baby,Lil Durk,Finesse Out The Gang Way,15bnyEOUVRkwWlxR4F7xzF
Lil Durk Featuring Pooh Shiesty,Lil Durk,Should've Ducked,not found
"Brent Faiyaz & DJ Dahi Featuring Tyler, The Creator",Brent Faiyaz,Gravity,6u3CPnFMKANYgfdiifFOiJ
Selena Gomez With Rauw Alejandro,Selena Gomez With Rauw Alejandro,Baila Conmigo,079Ey5uxL04AKPQgVQwx5h
Lil Durk,Lil Durk,Kanye Krazy,4m5sWoIMKI8yi4b6eMGhle
Tom MacDonald,Tom MacDonald,Fake Woke,22N2WWWq3pGweYgP5o5q7w
Cardi B,Cardi B,Up,1XXimziG1uhM0eDNCZCrUl
Moneybagg Yo,Moneybagg Yo,Time Today,0YrKSfpvflYnLSBd4Jtu6J
Pooh Shiesty Featuring BIG30,Pooh Shiesty,Neighbors,2xlOJSbScxrHHOmlNmILpD
Polo G,Polo G,GNF (OKOKOK),3gntlMjzCV42fREUUbOHCN
Dan + Shay,Dan + Shay,Glad You Exist,472vIK1ldetTxRxG3ovaiY
G-Eazy Featuring Chris Brown & Mark Morrison,G-Eazy,Provide,0tQmgwFKw9069z1BXniOiA
Pooh Shiesty Featuring 21 Savage,Pooh Shiesty,Box Of Churches,7iMSOLaGijc7I6RcF6igti
Ava Max,Ava Max,My Head And My Heart,1KixkQVDUHggZMU9dUobgm
Coi Leray Featuring Lil Durk,Coi Leray,No More Parties,5A4WcRuy0FFEAC5pAK43oa
Myke Towers & Juhn,Myke Towers,Bandido,1xK1Gg9SxG8fy2Ya373oqb
Jason Derulo Featuring Adam Levine,Jason Derulo,Lifestyle,4rEe3htSUbJbO8kJePhHBx
Morray,Morray,Quicksand,4iCZ6Cr76For1TuHUQ90r8
Lil Tjay Featuring 6LACK,Lil Tjay,Calling My Phone,3J8EOeKLTLXORtWPpOU5bE
Taylor Swift,Taylor Swift,Love Story (Taylor's Version),6YvqWjhGD8mB5QXcbcUKtx
Dua Lipa,Dua Lipa,We're Good,1diS6nkxMQc3wwC4G1j0bh
Nipsey Hussle & JAY-Z,Nipsey Hussle,What It Feels Like,7Ei7kZxjEw9d76cEDxoxua
Masked Wolf,Masked Wolf,Astronaut In The Ocean,3Ofmpyhv5UAQ70mENzB277
Giveon,Giveon,Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp
Giveon,Giveon,Like I Want You,6qBFSepqLCuh5tehehc1bd
Rascal Flatts,Rascal Flatts,How They Remember You,3qwPYg8xTWPafQD3YUNaTU
NF,NF,Clouds,5UMMPHPp6vRP6ghPpSUOzp
Kali Uchis,Kali Uchis,Telepatia,6tDDoYIxWvMLTdKpjFkc1B
Ariana Grande,Ariana Grande,Test Drive,3eZYOQO4UzKrUDYDghtnFw
Lil Yachty Featuring Kodak Black,Lil Yachty,Hit Bout It,6SN1H9p6A0UbsNpfkxEEX6
Clinton Kane,Clinton Kane,Chicken Tendies,0awuNCj9gwJEM0seER22DW
6ix9ine,6ix9ine,ZaZa,5cMoYjSCddCVVRUiVRv88q
